virtual-best-changed-runtime,virtual-best-runtime,Tool,cvc5-runtime,z3-runtime,z3strRE-runtime,z3str4-runtime,ostrich-runtime
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.81
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
0.0,0.0,0.01,0.0,0.01,0.0,0.0,1.82
