Tool+cvc5+z3-runtime,Tool-runtime,cvc5-runtime,z3-runtime
0.5200000000000002,20.640000000000427,1.310000000000001,20.130000000000347
0.5300000000000002,20.65000000000043,1.320000000000001,20.14000000000035
0.5400000000000003,20.66000000000043,1.330000000000001,20.15000000000035
0.5500000000000003,20.67000000000043,1.340000000000001,20.160000000000352
0.5600000000000003,20.680000000000433,1.350000000000001,20.170000000000353
0.5700000000000003,20.690000000000435,1.360000000000001,20.180000000000355
0.5800000000000003,20.700000000000436,1.370000000000001,20.190000000000357
0.5900000000000003,20.710000000000438,1.380000000000001,20.200000000000358
0.6000000000000003,20.72000000000044,1.390000000000001,20.21000000000036
0.6100000000000003,20.73000000000044,1.400000000000001,20.22000000000036
0.6200000000000003,20.740000000000443,1.410000000000001,20.230000000000363
0.6300000000000003,20.750000000000444,1.420000000000001,20.240000000000364
0.6400000000000003,20.760000000000446,1.430000000000001,20.250000000000366
0.6500000000000004,20.770000000000447,1.440000000000001,20.260000000000367
0.6600000000000004,20.78000000000045,1.450000000000001,20.27000000000037
0.6700000000000004,20.79000000000045,1.460000000000001,20.28000000000037
0.6800000000000004,20.800000000000452,1.470000000000001,20.290000000000372
0.6900000000000004,20.810000000000453,1.480000000000001,20.300000000000374
0.7000000000000004,20.820000000000455,1.490000000000001,20.310000000000375
0.7100000000000004,20.830000000000457,1.500000000000001,20.320000000000377
0.7200000000000004,20.840000000000458,1.5100000000000011,20.33000000000038
0.7300000000000004,20.85000000000046,1.5200000000000011,20.34000000000038
0.7400000000000004,20.86000000000046,1.5300000000000011,20.35000000000038
0.7500000000000004,20.870000000000463,1.5400000000000011,20.360000000000383
0.7600000000000005,20.880000000000464,1.5500000000000012,20.370000000000385
0.7700000000000005,20.890000000000466,1.5600000000000012,20.380000000000386
0.7800000000000005,20.900000000000468,1.5700000000000012,20.390000000000388
0.7900000000000005,20.91000000000047,1.5800000000000012,20.40000000000039
0.8000000000000005,20.92000000000047,1.5900000000000012,20.41000000000039
0.8100000000000005,20.930000000000472,1.6000000000000012,20.420000000000393
0.8200000000000005,20.940000000000474,1.6100000000000012,20.430000000000394
0.8300000000000005,20.950000000000475,1.6200000000000012,20.440000000000396
0.8400000000000005,20.960000000000477,1.6300000000000012,20.450000000000397
0.8500000000000005,20.97000000000048,1.6400000000000012,20.4600000000004
0.8600000000000005,20.98000000000048,1.6500000000000012,20.4700000000004
0.8700000000000006,20.99000000000048,1.6600000000000013,20.480000000000402
0.8800000000000006,21.000000000000483,1.6700000000000013,20.490000000000403
0.8900000000000006,21.010000000000485,1.6800000000000013,20.500000000000405
0.9000000000000006,21.020000000000486,1.6900000000000013,20.510000000000407
0.9100000000000006,21.030000000000488,1.7000000000000013,20.520000000000408
0.9200000000000006,21.04000000000049,1.7100000000000013,20.53000000000041
0.9300000000000006,21.05000000000049,1.7200000000000013,20.54000000000041
0.9400000000000006,21.060000000000493,1.7300000000000013,20.550000000000413
0.9500000000000006,21.070000000000494,1.7400000000000013,20.560000000000414
0.9600000000000006,21.080000000000496,1.7500000000000013,20.570000000000416
0.9700000000000006,21.090000000000497,1.7600000000000013,20.580000000000418
0.9800000000000006,21.1000000000005,1.7700000000000014,20.59000000000042
0.9900000000000007,21.1100000000005,1.7800000000000014,20.60000000000042
1.0000000000000007,21.120000000000502,1.7900000000000014,20.610000000000422
1.0100000000000007,21.130000000000503,1.8000000000000014,20.620000000000424
1.0200000000000007,21.140000000000505,1.8100000000000014,20.630000000000425
1.0300000000000007,21.150000000000507,1.8200000000000014,20.640000000000427
1.0400000000000007,21.160000000000508,1.8300000000000014,20.65000000000043
1.0500000000000007,21.17000000000051,1.8400000000000014,20.66000000000043
1.0600000000000007,21.18000000000051,1.8500000000000014,20.67000000000043
1.0700000000000007,21.190000000000513,1.8600000000000014,20.680000000000433
1.0800000000000007,21.200000000000514,1.8700000000000014,20.690000000000435
1.0900000000000007,21.210000000000516,1.8800000000000014,20.700000000000436
1.1000000000000008,21.220000000000518,1.8900000000000015,20.710000000000438
1.1100000000000008,21.23000000000052,1.9000000000000015,20.72000000000044
1.1200000000000008,21.24000000000052,1.9100000000000015,20.73000000000044
1.1300000000000008,21.250000000000522,1.9200000000000015,20.740000000000443
1.1400000000000008,21.260000000000524,1.9300000000000015,20.750000000000444
1.1500000000000008,21.270000000000525,1.9400000000000015,20.760000000000446
1.1600000000000008,21.280000000000527,1.9500000000000015,20.770000000000447
1.1700000000000008,21.29000000000053,1.9600000000000015,20.78000000000045
1.1800000000000008,21.30000000000053,1.9700000000000015,20.79000000000045
1.1900000000000008,21.31000000000053,1.9800000000000015,20.800000000000452
1.2000000000000008,21.320000000000533,1.9900000000000015,20.810000000000453
1.2100000000000009,21.330000000000535,2.0000000000000013,20.820000000000455
1.2200000000000009,21.340000000000536,2.010000000000001,20.830000000000457
1.2300000000000009,21.350000000000538,2.020000000000001,20.840000000000458
1.2400000000000009,21.36000000000054,2.0300000000000007,20.85000000000046
1.2500000000000009,21.37000000000054,2.0400000000000005,20.86000000000046
1.260000000000001,21.380000000000543,2.0500000000000003,20.870000000000463
1.270000000000001,21.390000000000544,2.06,20.880000000000464
1.280000000000001,21.400000000000546,2.07,20.890000000000466
1.290000000000001,21.410000000000547,2.0799999999999996,20.900000000000468
1.300000000000001,21.42000000000055,2.0899999999999994,20.91000000000047
1.310000000000001,21.43000000000055,2.099999999999999,20.92000000000047
1.320000000000001,21.440000000000552,2.109999999999999,20.930000000000472
1.330000000000001,21.450000000000554,2.1199999999999988,20.940000000000474
1.340000000000001,21.460000000000555,2.1299999999999986,20.950000000000475
1.350000000000001,21.470000000000557,2.1399999999999983,20.960000000000477
1.360000000000001,21.480000000000558,2.149999999999998,20.97000000000048
1.370000000000001,21.49000000000056,2.159999999999998,20.98000000000048
1.380000000000001,21.50000000000056,2.1699999999999977,20.99000000000048
1.390000000000001,21.510000000000563,2.1799999999999975,21.000000000000483
1.400000000000001,21.520000000000564,2.1899999999999973,21.010000000000485
1.410000000000001,21.530000000000566,2.199999999999997,21.020000000000486
1.420000000000001,21.540000000000568,2.209999999999997,21.030000000000488
1.430000000000001,21.55000000000057,2.2199999999999966,21.04000000000049
1.440000000000001,21.56000000000057,2.2299999999999964,21.05000000000049
1.450000000000001,21.570000000000572,2.239999999999996,21.060000000000493
1.460000000000001,21.580000000000574,2.249999999999996,21.070000000000494
1.470000000000001,21.590000000000575,2.259999999999996,21.080000000000496
1.480000000000001,21.600000000000577,2.2699999999999956,21.090000000000497
1.490000000000001,21.61000000000058,2.2799999999999954,21.1000000000005
1.500000000000001,21.62000000000058,2.289999999999995,21.1100000000005
1.5100000000000011,21.63000000000058,2.299999999999995,21.120000000000502
1.5200000000000011,21.640000000000583,2.3099999999999947,21.130000000000503
1.5300000000000011,21.650000000000585,2.3199999999999945,21.140000000000505
1.5400000000000011,21.660000000000586,2.3299999999999943,21.150000000000507
1.5500000000000012,21.670000000000588,2.339999999999994,21.160000000000508
1.5600000000000012,21.68000000000059,2.349999999999994,21.17000000000051
1.5700000000000012,21.69000000000059,2.3599999999999937,21.18000000000051
1.5800000000000012,21.700000000000593,2.3699999999999934,21.190000000000513
1.5900000000000012,21.710000000000594,2.3799999999999932,21.200000000000514
1.6000000000000012,21.720000000000596,2.389999999999993,21.210000000000516
1.6100000000000012,21.730000000000597,2.399999999999993,21.220000000000518
1.6200000000000012,21.7400000000006,2.4099999999999926,21.23000000000052
1.6300000000000012,21.7500000000006,2.4199999999999924,21.24000000000052
1.6400000000000012,21.760000000000602,2.429999999999992,21.250000000000522
1.6500000000000012,21.770000000000604,2.439999999999992,21.260000000000524
1.6600000000000013,21.780000000000605,2.4499999999999917,21.270000000000525
1.6700000000000013,21.790000000000607,2.4599999999999915,21.280000000000527
1.6800000000000013,21.80000000000061,2.4699999999999913,21.29000000000053
1.6900000000000013,21.81000000000061,2.479999999999991,21.30000000000053
1.7000000000000013,21.82000000000061,2.489999999999991,21.31000000000053
1.7100000000000013,21.830000000000613,2.4999999999999907,21.320000000000533
1.7200000000000013,21.840000000000614,2.5099999999999905,21.330000000000535
1.7300000000000013,21.850000000000616,2.5199999999999902,21.340000000000536
1.7400000000000013,21.860000000000618,2.52999999999999,21.350000000000538
1.7500000000000013,21.87000000000062,2.53999999999999,21.36000000000054
1.7600000000000013,21.88000000000062,2.5499999999999896,21.37000000000054
1.7700000000000014,21.890000000000622,2.5599999999999894,21.380000000000543
1.7800000000000014,21.900000000000624,2.569999999999989,21.390000000000544
1.7900000000000014,21.910000000000625,2.579999999999989,21.400000000000546
1.8000000000000014,21.920000000000627,2.5899999999999888,21.410000000000547
1.8100000000000014,21.93000000000063,2.5999999999999885,21.42000000000055
1.8200000000000014,21.94000000000063,2.6099999999999883,21.43000000000055
1.8300000000000014,21.95000000000063,2.619999999999988,21.440000000000552
1.8400000000000014,21.960000000000633,2.629999999999988,21.450000000000554
1.8500000000000014,21.970000000000635,2.6399999999999877,21.460000000000555
1.8600000000000014,21.980000000000636,2.6499999999999875,21.470000000000557
1.8700000000000014,21.990000000000638,2.6599999999999873,21.480000000000558
1.8800000000000014,22.00000000000064,2.669999999999987,21.49000000000056
1.8900000000000015,22.01000000000064,2.679999999999987,21.50000000000056
1.9000000000000015,22.020000000000643,2.6899999999999866,21.510000000000563
1.9100000000000015,22.030000000000644,2.6999999999999864,21.520000000000564
1.9200000000000015,22.040000000000646,2.709999999999986,21.530000000000566
1.9300000000000015,22.050000000000647,2.719999999999986,21.540000000000568
1.9400000000000015,22.06000000000065,2.7299999999999858,21.55000000000057
1.9500000000000015,22.07000000000065,2.7399999999999856,21.56000000000057
1.9600000000000015,22.080000000000652,2.7499999999999853,21.570000000000572
1.9700000000000015,22.090000000000654,2.759999999999985,21.580000000000574
1.9800000000000015,22.100000000000655,2.769999999999985,21.590000000000575
1.9900000000000015,22.110000000000657,2.7799999999999847,21.600000000000577
2.0000000000000013,22.12000000000066,2.7899999999999845,21.61000000000058
2.010000000000001,22.13000000000066,2.7999999999999843,21.62000000000058
2.020000000000001,22.14000000000066,2.809999999999984,21.63000000000058
2.0300000000000007,22.150000000000663,2.819999999999984,21.640000000000583
2.0400000000000005,22.160000000000664,2.8299999999999836,21.650000000000585
2.0500000000000003,22.170000000000666,2.8399999999999834,21.660000000000586
2.06,22.180000000000668,2.849999999999983,21.670000000000588
2.07,22.19000000000067,2.859999999999983,21.68000000000059
2.0799999999999996,22.20000000000067,2.869999999999983,21.69000000000059
2.0899999999999994,22.210000000000672,2.8799999999999826,21.700000000000593
2.099999999999999,22.220000000000674,2.8899999999999824,21.710000000000594
2.109999999999999,22.230000000000675,2.899999999999982,21.720000000000596
2.1199999999999988,22.240000000000677,2.909999999999982,21.730000000000597
2.1299999999999986,22.25000000000068,2.9199999999999817,21.7400000000006
2.1399999999999983,22.26000000000068,2.9299999999999815,21.7500000000006
2.149999999999998,22.27000000000068,2.9399999999999813,21.760000000000602
2.159999999999998,22.280000000000683,2.949999999999981,21.770000000000604
2.1699999999999977,22.290000000000685,2.959999999999981,21.780000000000605
2.1799999999999975,22.300000000000686,2.9699999999999807,21.790000000000607
2.1899999999999973,22.310000000000688,2.9799999999999804,21.80000000000061
2.199999999999997,22.32000000000069,2.9899999999999802,21.81000000000061
2.209999999999997,22.33000000000069,2.99999999999998,21.82000000000061
2.2199999999999966,22.340000000000693,3.00999999999998,21.830000000000613
2.2299999999999964,22.350000000000694,3.0199999999999796,21.840000000000614
2.239999999999996,22.360000000000696,3.0299999999999794,21.850000000000616
2.249999999999996,22.370000000000697,3.039999999999979,21.860000000000618
2.259999999999996,22.3800000000007,3.049999999999979,21.87000000000062
2.2699999999999956,22.3900000000007,3.0599999999999787,21.88000000000062
2.2799999999999954,22.400000000000702,3.0699999999999785,21.890000000000622
2.289999999999995,22.410000000000704,3.0799999999999783,21.900000000000624
2.299999999999995,22.420000000000705,3.089999999999978,21.910000000000625
2.3099999999999947,22.430000000000707,3.099999999999978,21.920000000000627
2.3199999999999945,22.44000000000071,3.1099999999999777,21.93000000000063
2.3299999999999943,22.45000000000071,3.1199999999999775,21.94000000000063
2.339999999999994,22.46000000000071,3.1299999999999772,21.95000000000063
2.349999999999994,22.470000000000713,3.139999999999977,21.960000000000633
2.3599999999999937,22.480000000000715,3.149999999999977,21.970000000000635
2.3699999999999934,22.490000000000716,3.1599999999999766,21.980000000000636
2.3799999999999932,22.500000000000718,3.1699999999999764,21.990000000000638
2.389999999999993,22.51000000000072,3.179999999999976,22.00000000000064
2.399999999999993,22.52000000000072,3.189999999999976,22.01000000000064
2.4099999999999926,22.530000000000722,3.1999999999999758,22.020000000000643
2.4199999999999924,22.540000000000724,3.2099999999999755,22.030000000000644
2.429999999999992,22.550000000000725,3.2199999999999753,22.040000000000646
2.439999999999992,22.560000000000727,3.229999999999975,22.050000000000647
2.4499999999999917,22.57000000000073,3.239999999999975,22.06000000000065
2.4599999999999915,22.58000000000073,3.2499999999999747,22.07000000000065
2.4699999999999913,22.59000000000073,3.2599999999999745,22.080000000000652
2.479999999999991,22.600000000000733,3.2699999999999743,22.090000000000654
2.489999999999991,22.610000000000735,3.279999999999974,22.100000000000655
2.4999999999999907,22.620000000000736,3.289999999999974,22.110000000000657
2.5099999999999905,22.630000000000738,3.2999999999999736,22.12000000000066
2.5199999999999902,22.64000000000074,3.3099999999999734,22.13000000000066
2.52999999999999,22.65000000000074,3.319999999999973,22.14000000000066
2.53999999999999,22.660000000000743,3.329999999999973,22.150000000000663
2.5499999999999896,22.670000000000744,3.3399999999999728,22.160000000000664
2.5599999999999894,22.680000000000746,3.3499999999999726,22.170000000000666
2.569999999999989,22.690000000000747,3.3599999999999723,22.180000000000668
2.579999999999989,22.70000000000075,3.369999999999972,22.19000000000067
2.5899999999999888,22.71000000000075,3.379999999999972,22.20000000000067
2.5999999999999885,22.720000000000752,3.3899999999999717,22.210000000000672
2.6099999999999883,22.730000000000754,3.3999999999999715,22.220000000000674
2.619999999999988,22.740000000000755,3.4099999999999713,22.230000000000675
2.629999999999988,22.750000000000757,3.419999999999971,22.240000000000677
2.6399999999999877,22.76000000000076,3.429999999999971,22.25000000000068
2.6499999999999875,22.77000000000076,3.4399999999999706,22.26000000000068
2.6599999999999873,22.78000000000076,3.4499999999999704,22.27000000000068
2.669999999999987,22.790000000000763,3.45999999999997,22.280000000000683
2.679999999999987,22.800000000000765,3.46999999999997,22.290000000000685
2.6899999999999866,22.810000000000766,3.47999999999997,22.300000000000686
2.6999999999999864,22.820000000000768,3.4899999999999696,22.310000000000688
2.709999999999986,22.83000000000077,3.4999999999999694,22.32000000000069
2.719999999999986,22.84000000000077,3.509999999999969,22.33000000000069
2.7299999999999858,22.850000000000772,3.519999999999969,22.340000000000693
2.7399999999999856,22.860000000000774,3.5299999999999687,22.350000000000694
2.7499999999999853,22.870000000000775,3.5399999999999685,22.360000000000696
2.759999999999985,22.880000000000777,3.5499999999999683,22.370000000000697
2.769999999999985,22.89000000000078,3.559999999999968,22.3800000000007
2.7799999999999847,22.90000000000078,3.569999999999968,22.3900000000007
2.7899999999999845,22.91000000000078,3.5799999999999677,22.400000000000702
2.7999999999999843,22.920000000000783,3.5899999999999674,22.410000000000704
2.809999999999984,22.930000000000785,3.5999999999999672,22.420000000000705
2.819999999999984,22.940000000000786,3.609999999999967,22.430000000000707
2.8299999999999836,22.950000000000788,3.619999999999967,22.44000000000071
2.8399999999999834,22.96000000000079,3.6299999999999666,22.45000000000071
2.849999999999983,22.97000000000079,3.6399999999999664,22.46000000000071
2.859999999999983,22.980000000000793,3.649999999999966,22.470000000000713
2.869999999999983,22.990000000000794,3.659999999999966,22.480000000000715
2.8799999999999826,23.000000000000796,3.6699999999999657,22.490000000000716
2.8899999999999824,23.010000000000797,3.6799999999999655,22.500000000000718
2.899999999999982,23.0200000000008,3.6899999999999653,22.51000000000072
2.909999999999982,23.0300000000008,3.699999999999965,22.52000000000072
2.9199999999999817,23.040000000000802,3.709999999999965,22.530000000000722
2.9299999999999815,23.050000000000804,3.7199999999999647,22.540000000000724
2.9399999999999813,23.060000000000805,3.7299999999999645,22.550000000000725
2.949999999999981,23.070000000000807,3.7399999999999642,22.560000000000727
2.959999999999981,23.08000000000081,3.749999999999964,22.57000000000073
2.9699999999999807,23.09000000000081,3.759999999999964,22.58000000000073
2.9799999999999804,23.10000000000081,3.7699999999999636,22.59000000000073
2.9899999999999802,23.110000000000813,3.7799999999999634,22.600000000000733
2.99999999999998,23.120000000000815,3.789999999999963,22.610000000000735
3.00999999999998,23.130000000000816,3.799999999999963,22.620000000000736
3.0199999999999796,23.140000000000818,3.8099999999999627,22.630000000000738
3.0299999999999794,23.15000000000082,3.8199999999999625,22.64000000000074
3.039999999999979,23.16000000000082,3.8299999999999623,22.65000000000074
3.049999999999979,23.170000000000822,3.839999999999962,22.660000000000743
3.0599999999999787,23.180000000000824,3.849999999999962,22.670000000000744
3.0699999999999785,23.190000000000826,3.8599999999999617,22.680000000000746
3.0799999999999783,23.200000000000827,3.8699999999999615,22.690000000000747
3.089999999999978,23.21000000000083,3.8799999999999613,22.70000000000075
3.099999999999978,23.22000000000083,3.889999999999961,22.71000000000075
3.1099999999999777,23.23000000000083,3.899999999999961,22.720000000000752
3.1199999999999775,23.240000000000833,3.9099999999999606,22.730000000000754
3.1299999999999772,23.250000000000835,3.9199999999999604,22.740000000000755
3.139999999999977,23.260000000000836,3.92999999999996,22.750000000000757
3.149999999999977,23.270000000000838,3.93999999999996,22.76000000000076
3.1599999999999766,23.28000000000084,3.9499999999999598,22.77000000000076
3.1699999999999764,23.29000000000084,3.9599999999999596,22.78000000000076
3.179999999999976,23.300000000000843,3.9699999999999593,22.790000000000763
3.189999999999976,23.310000000000844,3.979999999999959,22.800000000000765
3.1999999999999758,23.320000000000846,3.989999999999959,22.810000000000766
3.2099999999999755,23.330000000000847,3.9999999999999587,22.820000000000768
3.2199999999999753,23.34000000000085,4.009999999999959,22.83000000000077
3.229999999999975,23.35000000000085,4.019999999999959,22.84000000000077
3.239999999999975,23.360000000000852,4.0299999999999585,22.850000000000772
3.2499999999999747,23.370000000000854,4.039999999999958,22.860000000000774
3.2599999999999745,23.380000000000855,4.049999999999958,22.870000000000775
3.2699999999999743,23.390000000000857,4.059999999999958,22.880000000000777
3.279999999999974,23.40000000000086,4.069999999999958,22.89000000000078
3.289999999999974,23.41000000000086,4.079999999999957,22.90000000000078
3.2999999999999736,23.42000000000086,4.089999999999957,22.91000000000078
3.3099999999999734,23.430000000000863,4.099999999999957,22.920000000000783
3.319999999999973,23.440000000000865,4.109999999999957,22.930000000000785
3.329999999999973,23.450000000000866,4.119999999999957,22.940000000000786
3.3399999999999728,23.460000000000868,4.129999999999956,22.950000000000788
3.3499999999999726,23.47000000000087,4.139999999999956,22.96000000000079
3.3599999999999723,23.48000000000087,4.149999999999956,22.97000000000079
3.369999999999972,23.490000000000872,4.159999999999956,22.980000000000793
3.379999999999972,23.500000000000874,4.1699999999999555,22.990000000000794
3.3899999999999717,23.510000000000876,4.179999999999955,23.000000000000796
3.3999999999999715,23.520000000000877,4.189999999999955,23.010000000000797
3.4099999999999713,23.53000000000088,4.199999999999955,23.0200000000008
3.419999999999971,23.54000000000088,4.209999999999955,23.0300000000008
3.429999999999971,23.550000000000882,4.2199999999999545,23.040000000000802
3.4399999999999706,23.560000000000883,4.229999999999954,23.050000000000804
3.4499999999999704,23.570000000000885,4.239999999999954,23.060000000000805
3.45999999999997,23.580000000000886,4.249999999999954,23.070000000000807
3.46999999999997,23.590000000000888,4.259999999999954,23.08000000000081
3.47999999999997,23.60000000000089,4.269999999999953,23.09000000000081
3.4899999999999696,23.61000000000089,4.279999999999953,23.10000000000081
3.4999999999999694,23.620000000000893,4.289999999999953,23.110000000000813
3.509999999999969,23.630000000000894,4.299999999999953,23.120000000000815
3.519999999999969,23.640000000000896,4.3099999999999525,23.130000000000816
3.5299999999999687,23.650000000000897,4.319999999999952,23.140000000000818
3.5399999999999685,23.6600000000009,4.329999999999952,23.15000000000082
3.5499999999999683,23.6700000000009,4.339999999999952,23.16000000000082
3.559999999999968,23.680000000000902,4.349999999999952,23.170000000000822
3.569999999999968,23.690000000000904,4.3599999999999515,23.180000000000824
3.5799999999999677,23.700000000000905,4.369999999999951,23.190000000000826
3.5899999999999674,23.710000000000907,4.379999999999951,23.200000000000827
3.5999999999999672,23.72000000000091,4.389999999999951,23.21000000000083
3.609999999999967,23.73000000000091,4.399999999999951,23.22000000000083
3.619999999999967,23.74000000000091,4.40999999999995,23.23000000000083
3.6299999999999666,23.750000000000913,4.41999999999995,23.240000000000833
3.6399999999999664,23.760000000000915,4.42999999999995,23.250000000000835
3.649999999999966,23.770000000000916,4.43999999999995,23.260000000000836
3.659999999999966,23.780000000000918,4.4499999999999496,23.270000000000838
3.6699999999999657,23.79000000000092,4.459999999999949,23.28000000000084
3.6799999999999655,23.80000000000092,4.469999999999949,23.29000000000084
3.6899999999999653,23.810000000000922,4.479999999999949,23.300000000000843
3.699999999999965,23.820000000000924,4.489999999999949,23.310000000000844
3.709999999999965,23.830000000000926,4.4999999999999485,23.320000000000846
3.7199999999999647,23.840000000000927,4.509999999999948,23.330000000000847
3.7299999999999645,23.85000000000093,4.519999999999948,23.34000000000085
3.7399999999999642,23.86000000000093,4.529999999999948,23.35000000000085
3.749999999999964,23.870000000000932,4.539999999999948,23.360000000000852
3.759999999999964,23.880000000000933,4.549999999999947,23.370000000000854
3.7699999999999636,23.890000000000935,4.559999999999947,23.380000000000855
3.7799999999999634,23.900000000000936,4.569999999999947,23.390000000000857
3.789999999999963,23.910000000000938,4.579999999999947,23.40000000000086
3.799999999999963,23.92000000000094,4.589999999999947,23.41000000000086
3.8099999999999627,23.93000000000094,4.599999999999946,23.42000000000086
3.8199999999999625,23.940000000000943,4.609999999999946,23.430000000000863
3.8299999999999623,23.950000000000944,4.619999999999946,23.440000000000865
3.839999999999962,23.960000000000946,4.629999999999946,23.450000000000866
3.849999999999962,23.970000000000947,4.6399999999999455,23.460000000000868
3.8599999999999617,23.98000000000095,4.649999999999945,23.47000000000087
3.8699999999999615,23.99000000000095,4.659999999999945,23.48000000000087
3.8799999999999613,24.000000000000952,4.669999999999945,23.490000000000872
3.889999999999961,24.010000000000954,4.679999999999945,23.500000000000874
3.899999999999961,24.020000000000955,4.689999999999944,23.510000000000876
3.9099999999999606,24.030000000000957,4.699999999999944,23.520000000000877
3.9199999999999604,24.04000000000096,4.709999999999944,23.53000000000088
3.92999999999996,24.05000000000096,4.719999999999944,23.54000000000088
3.93999999999996,24.06000000000096,4.729999999999944,23.550000000000882
3.9499999999999598,24.070000000000963,4.739999999999943,23.560000000000883
3.9599999999999596,24.080000000000965,4.749999999999943,23.570000000000885
3.9699999999999593,24.090000000000966,4.759999999999943,23.580000000000886
3.979999999999959,24.100000000000968,4.769999999999943,23.590000000000888
3.989999999999959,24.11000000000097,4.7799999999999425,23.60000000000089
3.9999999999999587,24.12000000000097,4.789999999999942,23.61000000000089
4.009999999999959,24.130000000000972,4.799999999999942,23.620000000000893
4.019999999999959,24.140000000000974,4.809999999999942,23.630000000000894
4.0299999999999585,24.150000000000976,4.819999999999942,23.640000000000896
4.039999999999958,24.160000000000977,4.8299999999999415,23.650000000000897
4.049999999999958,24.17000000000098,4.839999999999941,23.6600000000009
4.059999999999958,24.18000000000098,4.849999999999941,23.6700000000009
4.069999999999958,24.190000000000982,4.859999999999941,23.680000000000902
4.079999999999957,24.200000000000983,4.869999999999941,23.690000000000904
4.089999999999957,24.210000000000985,4.87999999999994,23.700000000000905
4.099999999999957,24.220000000000987,4.88999999999994,23.710000000000907
4.109999999999957,24.230000000000988,4.89999999999994,23.72000000000091
4.119999999999957,24.24000000000099,4.90999999999994,23.73000000000091
4.129999999999956,24.25000000000099,4.9199999999999395,23.74000000000091
4.139999999999956,24.260000000000993,4.929999999999939,23.750000000000913
4.149999999999956,24.270000000000994,4.939999999999939,23.760000000000915
4.159999999999956,24.280000000000996,4.949999999999939,23.770000000000916
4.1699999999999555,24.290000000000997,4.959999999999939,23.780000000000918
4.179999999999955,24.300000000001,4.9699999999999385,23.79000000000092
4.189999999999955,24.310000000001,4.979999999999938,23.80000000000092
4.199999999999955,24.320000000001002,4.989999999999938,23.810000000000922
4.209999999999955,24.330000000001004,4.999999999999938,23.820000000000924
4.2199999999999545,24.340000000001005,5.009999999999938,23.830000000000926
4.229999999999954,24.350000000001007,5.019999999999937,23.840000000000927
4.239999999999954,24.36000000000101,5.029999999999937,23.85000000000093
4.249999999999954,24.37000000000101,5.039999999999937,23.86000000000093
4.259999999999954,24.38000000000101,5.049999999999937,23.870000000000932
4.269999999999953,24.390000000001013,5.0599999999999365,23.880000000000933
4.279999999999953,24.400000000001015,5.069999999999936,23.890000000000935
4.289999999999953,24.420000000001014,5.079999999999936,23.900000000000936
4.299999999999953,24.440000000001014,5.089999999999936,23.910000000000938
4.3099999999999525,24.460000000001013,5.099999999999936,23.92000000000094
4.319999999999952,24.480000000001013,5.1099999999999355,23.93000000000094
4.329999999999952,24.500000000001013,5.119999999999935,23.940000000000943
4.339999999999952,24.520000000001012,5.129999999999935,23.950000000000944
4.349999999999952,24.54000000000101,5.139999999999935,23.960000000000946
4.3599999999999515,24.56000000000101,5.149999999999935,23.970000000000947
4.369999999999951,24.58000000000101,5.159999999999934,23.98000000000095
4.379999999999951,24.60000000000101,5.169999999999934,23.99000000000095
4.389999999999951,24.62000000000101,5.179999999999934,24.000000000000952
4.399999999999951,24.64000000000101,5.189999999999934,24.010000000000954
4.40999999999995,24.66000000000101,5.199999999999934,24.020000000000955
4.41999999999995,24.68000000000101,5.209999999999933,24.030000000000957
4.42999999999995,24.70000000000101,5.219999999999933,24.04000000000096
4.43999999999995,24.720000000001008,5.229999999999933,24.05000000000096
4.4499999999999496,24.740000000001007,5.239999999999933,24.06000000000096
4.459999999999949,24.760000000001007,5.2499999999999325,24.070000000000963
4.469999999999949,24.780000000001007,5.259999999999932,24.080000000000965
4.479999999999949,24.800000000001006,5.269999999999932,24.090000000000966
4.489999999999949,24.820000000001006,5.279999999999932,24.100000000000968
4.4999999999999485,24.840000000001005,5.289999999999932,24.11000000000097
4.509999999999948,24.860000000001005,5.299999999999931,24.12000000000097
4.519999999999948,24.880000000001004,5.309999999999931,24.130000000000972
4.529999999999948,24.900000000001004,5.319999999999931,24.140000000000974
4.539999999999948,24.920000000001004,5.329999999999931,24.150000000000976
4.549999999999947,24.940000000001003,5.339999999999931,24.160000000000977
4.559999999999947,24.960000000001003,5.34999999999993,24.17000000000098
4.569999999999947,24.980000000001002,5.35999999999993,24.18000000000098
4.579999999999947,25.000000000001002,5.36999999999993,24.190000000000982
4.589999999999947,25.020000000001,5.37999999999993,24.200000000000983
4.599999999999946,25.040000000001,5.3899999999999295,24.210000000000985
4.609999999999946,25.060000000001,5.399999999999929,24.220000000000987
4.619999999999946,25.080000000001,5.409999999999929,24.230000000000988
4.629999999999946,25.100000000001,5.419999999999929,24.24000000000099
4.6399999999999455,25.120000000001,5.429999999999929,24.25000000000099
4.649999999999945,25.140000000001,5.4399999999999284,24.260000000000993
4.659999999999945,25.160000000001,5.449999999999928,24.270000000000994
4.669999999999945,25.180000000000998,5.459999999999928,24.280000000000996
4.679999999999945,25.200000000000998,5.469999999999928,24.290000000000997
4.689999999999944,25.220000000000997,5.479999999999928,24.300000000001
4.699999999999944,25.240000000000997,5.489999999999927,24.310000000001
4.709999999999944,25.260000000000996,5.499999999999927,24.320000000001002
4.719999999999944,25.280000000000996,5.509999999999927,24.330000000001004
4.729999999999944,25.300000000000995,5.519999999999927,24.340000000001005
4.739999999999943,25.320000000000995,5.5299999999999265,24.350000000001007
