cvc5+z3-runtime,Tool-runtime,cvc5-runtime,z3-runtime
0.0,13.36999999999976,0.0,13.149999999999764
0.0,13.37999999999976,0.0,13.159999999999764
0.0,13.389999999999759,0.0,13.169999999999764
0.0,13.399999999999759,0.0,13.179999999999763
0.0,13.409999999999759,0.0,13.189999999999763
0.0,13.419999999999758,0.0,13.199999999999763
0.0,13.429999999999758,0.0,13.209999999999763
0.0,13.439999999999758,0.0,13.219999999999763
0.0,13.449999999999758,0.0,13.229999999999762
0.0,13.459999999999757,0.0,13.239999999999762
0.0,13.469999999999757,0.0,13.249999999999762
0.0,13.479999999999757,0.0,13.259999999999762
0.0,13.489999999999757,0.0,13.269999999999762
0.0,13.499999999999757,0.0,13.279999999999761
0.0,13.509999999999756,0.0,13.289999999999761
0.0,13.519999999999756,0.0,13.299999999999761
0.0,13.529999999999756,0.0,13.30999999999976
0.0,13.539999999999756,0.0,13.31999999999976
0.0,13.549999999999756,0.0,13.32999999999976
0.0,13.559999999999755,0.0,13.33999999999976
0.0,13.569999999999755,0.0,13.34999999999976
0.0,13.579999999999755,0.0,13.35999999999976
0.0,13.589999999999755,0.0,13.36999999999976
0.0,13.599999999999755,0.0,13.37999999999976
0.0,13.609999999999754,0.0,13.389999999999759
0.0,13.619999999999754,0.0,13.399999999999759
0.0,13.629999999999754,0.0,13.409999999999759
0.0,13.639999999999754,0.0,13.419999999999758
0.0,13.649999999999753,0.0,13.429999999999758
0.0,13.659999999999753,0.0,13.439999999999758
0.0,13.669999999999753,0.0,13.449999999999758
0.0,13.679999999999753,0.0,13.459999999999757
0.0,13.689999999999753,0.0,13.469999999999757
0.0,13.699999999999752,0.0,13.479999999999757
0.0,13.709999999999752,0.0,13.489999999999757
0.0,13.719999999999752,0.0,13.499999999999757
0.0,13.729999999999752,0.0,13.509999999999756
0.0,13.739999999999752,0.0,13.519999999999756
0.0,13.749999999999751,0.0,13.529999999999756
0.0,13.759999999999751,0.0,13.539999999999756
0.0,13.76999999999975,0.0,13.549999999999756
0.0,13.77999999999975,0.0,13.559999999999755
0.0,13.78999999999975,0.0,13.569999999999755
0.0,13.79999999999975,0.0,13.579999999999755
0.0,13.80999999999975,0.0,13.589999999999755
0.0,13.81999999999975,0.0,13.599999999999755
0.0,13.82999999999975,0.0,13.609999999999754
0.0,13.83999999999975,0.0,13.619999999999754
0.0,13.84999999999975,0.0,13.629999999999754
0.0,13.859999999999749,0.0,13.639999999999754
0.0,13.869999999999749,0.0,13.649999999999753
0.0,13.879999999999749,0.0,13.659999999999753
0.0,13.889999999999748,0.0,13.669999999999753
0.0,13.899999999999748,0.0,13.679999999999753
0.0,13.909999999999748,0.0,13.689999999999753
0.0,13.919999999999748,0.0,13.699999999999752
0.0,13.929999999999747,0.0,13.709999999999752
0.0,13.939999999999747,0.0,13.719999999999752
0.0,13.949999999999747,0.0,13.729999999999752
0.0,13.959999999999747,0.0,13.739999999999752
0.0,13.969999999999747,0.0,13.749999999999751
0.0,13.979999999999746,0.0,13.759999999999751
0.0,13.989999999999746,0.0,13.76999999999975
0.0,13.999999999999746,0.0,13.77999999999975
0.0,14.009999999999746,0.0,13.78999999999975
0.0,14.019999999999746,0.0,13.79999999999975
0.0,14.029999999999745,0.0,13.80999999999975
0.0,14.039999999999745,0.0,13.81999999999975
0.0,14.049999999999745,0.0,13.82999999999975
0.0,14.059999999999745,0.0,13.83999999999975
0.0,14.069999999999744,0.0,13.84999999999975
0.0,14.079999999999744,0.0,13.859999999999749
0.0,14.089999999999744,0.0,13.869999999999749
0.0,14.099999999999744,0.0,13.879999999999749
0.0,14.109999999999744,0.0,13.889999999999748
0.0,14.119999999999743,0.0,13.899999999999748
0.0,14.129999999999743,0.0,13.909999999999748
0.0,14.139999999999743,0.0,13.919999999999748
0.0,14.149999999999743,0.0,13.939999999999747
0.0,14.159999999999743,0.0,13.959999999999747
0.0,14.169999999999742,0.0,13.979999999999746
0.0,14.179999999999742,0.0,13.999999999999746
0.0,14.189999999999742,0.0,14.019999999999746
0.0,14.199999999999742,0.0,14.039999999999745
0.0,14.209999999999742,0.0,14.059999999999745
0.0,14.219999999999741,0.0,14.079999999999744
0.0,14.229999999999741,0.0,14.099999999999744
0.0,14.23999999999974,0.0,14.119999999999743
0.0,14.24999999999974,0.0,14.139999999999743
0.0,14.25999999999974,0.0,14.159999999999743
0.0,14.26999999999974,0.0,14.179999999999742
0.0,14.27999999999974,0.0,14.199999999999742
0.0,14.28999999999974,0.0,14.219999999999741
0.0,14.29999999999974,0.0,14.23999999999974
0.0,14.30999999999974,0.0,14.25999999999974
0.0,14.31999999999974,0.0,14.27999999999974
0.0,14.329999999999739,0.0,14.29999999999974
0.0,14.339999999999739,0.0,14.31999999999974
0.0,14.349999999999739,0.0,14.339999999999739
0.0,14.359999999999738,0.0,14.359999999999738
0.0,14.369999999999738,0.0,14.379999999999738
0.0,14.379999999999738,0.0,14.399999999999737
0.0,14.389999999999738,0.0,14.419999999999737
0.0,14.399999999999737,0.0,14.439999999999737
0.0,14.409999999999737,0.0,14.459999999999736
0.0,14.419999999999737,0.0,14.479999999999736
0.0,14.429999999999737,0.0,14.499999999999735
0.0,14.439999999999737,0.0,14.519999999999735
0.0,14.449999999999736,0.0,14.539999999999734
0.0,14.459999999999736,0.0,14.559999999999734
0.0,14.469999999999736,0.0,14.579999999999734
0.0,14.479999999999736,0.0,14.599999999999733
0.0,14.489999999999736,0.0,14.619999999999733
0.0,14.499999999999735,0.0,14.639999999999732
0.0,14.509999999999735,0.0,14.659999999999732
0.0,14.519999999999735,0.0,14.679999999999731
0.0,14.529999999999735,0.0,14.699999999999731
0.0,14.539999999999734,0.0,14.71999999999973
0.0,14.549999999999734,0.0,14.73999999999973
0.0,14.559999999999734,0.0,14.75999999999973
0.0,14.569999999999734,0.0,14.77999999999973
0.0,14.579999999999734,0.0,14.799999999999729
0.0,14.589999999999733,0.0,14.819999999999729
0.0,14.599999999999733,0.0,14.839999999999728
0.0,14.609999999999733,0.0,14.859999999999728
0.0,14.619999999999733,0.0,14.879999999999727
0.0,14.629999999999733,0.0,14.899999999999727
0.0,14.639999999999732,0.0,14.919999999999726
0.0,14.649999999999732,0.0,14.939999999999726
0.0,14.659999999999732,0.0,14.959999999999726
0.0,14.669999999999732,0.0,14.979999999999725
0.0,14.679999999999731,0.0,14.999999999999725
0.0,14.689999999999731,0.0,15.019999999999724
0.0,14.699999999999731,0.0,15.039999999999724
0.0,14.70999999999973,0.0,15.059999999999723
0.0,14.71999999999973,0.0,15.079999999999723
0.0,14.72999999999973,0.0,15.099999999999723
0.0,14.73999999999973,0.0,15.119999999999722
0.0,14.74999999999973,0.0,15.139999999999722
0.0,14.75999999999973,0.0,15.159999999999721
0.0,14.76999999999973,0.0,15.17999999999972
0.0,14.77999999999973,0.0,15.19999999999972
0.0,14.78999999999973,0.0,15.21999999999972
0.0,14.799999999999729,0.0,15.23999999999972
0.0,14.809999999999729,0.0,15.25999999999972
0.0,14.819999999999729,0.0,15.279999999999719
0.0,14.829999999999728,0.0,15.299999999999718
0.0,14.839999999999728,0.0,15.319999999999718
0.0,14.849999999999728,0.0,15.339999999999717
0.0,14.859999999999728,0.0,15.359999999999717
0.0,14.869999999999727,0.0,15.379999999999717
0.0,14.879999999999727,0.0,15.399999999999716
0.0,14.889999999999727,0.0,15.419999999999716
0.0,14.899999999999727,0.0,15.439999999999715
0.0,14.909999999999727,0.0,15.459999999999715
0.0,14.919999999999726,0.0,15.479999999999714
0.0,14.929999999999726,0.0,15.499999999999714
0.0,14.939999999999726,0.0,15.519999999999714
0.0,14.949999999999726,0.0,15.539999999999713
0.0,14.959999999999726,0.0,15.559999999999713
0.0,14.969999999999725,0.0,15.579999999999712
0.0,14.979999999999725,0.0,15.599999999999712
0.0,14.989999999999725,0.0,15.619999999999711
0.0,14.999999999999725,0.0,15.639999999999711
0.0,15.009999999999724,0.0,15.65999999999971
0.0,15.019999999999724,0.0,15.67999999999971
0.0,15.029999999999724,0.0,15.69999999999971
0.0,15.039999999999724,0.0,15.71999999999971
0.0,15.049999999999724,0.0,15.739999999999709
0.0,15.059999999999723,0.0,15.759999999999708
0.0,15.069999999999723,0.0,15.779999999999708
0.0,15.079999999999723,0.0,15.799999999999708
0.0,15.089999999999723,0.0,15.819999999999707
0.0,15.099999999999723,0.0,15.839999999999707
0.0,15.109999999999722,0.0,15.859999999999706
0.0,15.119999999999722,0.0,15.879999999999706
0.0,15.129999999999722,0.0,15.899999999999705
0.0,15.139999999999722,0.0,15.919999999999705
0.0,15.149999999999721,0.0,15.939999999999705
0.0,15.159999999999721,0.0,15.959999999999704
0.0,15.169999999999721,0.0,15.979999999999704
0.0,15.17999999999972,0.0,15.999999999999703
0.0,15.18999999999972,0.0,16.019999999999705
0.0,15.19999999999972,0.0,16.039999999999704
0.0,15.20999999999972,0.0,16.059999999999704
0.0,15.21999999999972,0.0,16.079999999999703
0.0,15.22999999999972,0.0,16.099999999999703
0.0,15.23999999999972,0.0,16.119999999999703
0.0,15.24999999999972,0.0,16.139999999999702
0.0,15.25999999999972,0.0,16.1599999999997
0.0,15.269999999999719,0.0,16.1799999999997
0.0,15.279999999999719,0.0,16.1999999999997
0.0,15.289999999999718,0.0,16.2199999999997
0.0,15.299999999999718,0.0,16.2399999999997
0.0,15.309999999999718,0.0,16.2599999999997
0.0,15.319999999999718,0.0,16.2799999999997
0.0,15.329999999999718,0.0,16.2999999999997
0.0,15.339999999999717,0.0,16.3199999999997
0.0,15.349999999999717,0.0,16.339999999999698
0.0,15.359999999999717,0.0,16.359999999999697
0.0,15.369999999999717,0.0,16.379999999999697
0.0,15.379999999999717,0.0,16.399999999999697
0.0,15.389999999999716,0.0,16.419999999999696
0.0,15.409999999999716,0.0,16.439999999999696
0.0,15.429999999999715,0.0,16.459999999999695
0.0,15.449999999999715,0.0,16.479999999999695
0.0,15.469999999999715,0.0,16.499999999999694
0.0,15.489999999999714,0.0,16.519999999999694
0.0,15.509999999999714,0.0,16.539999999999694
0.0,15.529999999999713,0.0,16.559999999999693
0.0,15.549999999999713,0.0,16.579999999999693
0.0,15.569999999999713,0.0,16.599999999999692
0.0,15.589999999999712,0.0,16.619999999999692
0.0,15.609999999999712,0.0,16.63999999999969
0.0,15.629999999999711,0.0,16.65999999999969
0.0,15.64999999999971,0.0,16.67999999999969
0.0,15.66999999999971,0.0,16.69999999999969
0.0,15.68999999999971,0.0,16.71999999999969
0.0,15.70999999999971,0.0,16.73999999999969
0.0,15.729999999999709,0.0,16.75999999999969
0.0,15.749999999999709,0.0,16.77999999999969
0.0,15.769999999999708,0.0,16.799999999999688
0.0,15.789999999999708,0.0,16.819999999999688
0.0,15.809999999999707,0.0,16.839999999999687
0.0,15.829999999999707,0.0,16.859999999999687
0.0,15.849999999999707,0.0,16.879999999999686
0.0,15.869999999999706,0.0,16.899999999999686
0.0,15.889999999999706,0.0,16.919999999999686
0.0,15.909999999999705,0.0,16.939999999999685
0.0,15.929999999999705,0.0,16.959999999999685
0.0,15.949999999999704,0.0,16.979999999999684
0.0,15.969999999999704,0.0,16.999999999999684
0.0,15.989999999999704,0.0,17.019999999999683
0.0,16.009999999999703,0.0,17.039999999999683
0.0,16.029999999999703,0.0,17.059999999999683
0.0,16.049999999999702,0.0,17.079999999999682
0.0,16.069999999999702,0.0,17.09999999999968
0.0,16.0899999999997,0.0,17.11999999999968
0.0,16.1099999999997,0.0,17.13999999999968
0.0,16.1299999999997,0.0,17.15999999999968
0.0,16.1499999999997,0.0,17.17999999999968
0.0,16.1699999999997,0.0,17.19999999999968
0.0,16.1899999999997,0.0,17.21999999999968
0.0,16.2099999999997,0.0,17.23999999999968
0.0,16.2299999999997,0.0,17.25999999999968
0.0,16.249999999999698,0.0,17.279999999999678
0.0,16.269999999999698,0.0,17.299999999999677
0.0,16.289999999999697,0.0,17.319999999999677
0.0,16.309999999999697,0.0,17.339999999999677
0.0,16.329999999999696,0.0,17.359999999999676
0.0,16.349999999999696,0.0,17.379999999999676
0.0,16.369999999999695,0.0,17.399999999999675
0.0,16.389999999999695,0.0,17.419999999999675
0.0,16.409999999999695,0.0,17.439999999999674
0.0,16.429999999999694,0.0,17.459999999999674
0.0,16.449999999999694,0.0,17.479999999999674
0.0,16.469999999999693,0.0,17.499999999999673
0.0,16.489999999999693,0.0,17.519999999999673
0.0,16.509999999999692,0.0,17.539999999999672
0.0,16.529999999999692,0.0,17.559999999999672
0.0,16.54999999999969,0.0,17.57999999999967
0.0,16.56999999999969,0.0,17.59999999999967
0.0,16.58999999999969,0.0,17.61999999999967
0.0,16.60999999999969,0.0,17.63999999999967
0.0,16.62999999999969,0.0,17.65999999999967
0.0,16.64999999999969,0.0,17.67999999999967
0.0,16.66999999999969,0.0,17.69999999999967
0.0,16.68999999999969,0.0,17.71999999999967
0.0,16.709999999999688,0.0,17.739999999999668
0.0,16.729999999999688,0.0,17.759999999999668
0.0,16.749999999999687,0.0,17.779999999999667
0.0,16.769999999999687,0.0,17.799999999999667
0.0,16.789999999999687,0.0,17.819999999999666
0.0,16.809999999999686,0.0,17.839999999999666
0.0,16.829999999999686,0.0,17.859999999999665
0.0,16.849999999999685,0.0,17.879999999999665
0.0,16.869999999999685,0.0,17.899999999999665
0.0,16.889999999999684,0.0,17.919999999999664
0.0,16.909999999999684,0.0,17.939999999999664
0.0,16.929999999999684,0.0,17.959999999999663
0.0,16.949999999999683,0.0,17.979999999999663
0.0,16.969999999999683,0.0,17.999999999999662
0.0,16.989999999999682,0.0,18.019999999999662
0.0,17.009999999999682,0.0,18.03999999999966
0.0,17.02999999999968,0.0,18.05999999999966
0.0,17.04999999999968,0.0,18.07999999999966
0.0,17.06999999999968,0.0,18.09999999999966
0.0,17.08999999999968,0.0,18.11999999999966
0.0,17.10999999999968,0.0,18.13999999999966
0.0,17.12999999999968,0.0,18.15999999999966
0.0,17.14999999999968,0.0,18.17999999999966
0.0,17.16999999999968,0.0,18.19999999999966
0.0,17.189999999999678,0.0,18.219999999999658
0.0,17.209999999999678,0.0,18.239999999999657
0.0,17.229999999999677,0.0,18.259999999999657
0.0,17.249999999999677,0.0,18.279999999999657
0.0,17.269999999999676,0.0,18.299999999999656
0.0,17.289999999999676,0.0,18.319999999999656
0.0,17.309999999999675,0.0,18.339999999999655
0.0,17.329999999999675,0.0,18.359999999999655
0.0,17.349999999999675,0.0,18.379999999999654
0.0,17.369999999999674,0.0,18.399999999999654
0.0,17.389999999999674,0.0,18.419999999999654
0.0,17.409999999999673,0.0,18.439999999999653
0.0,17.429999999999673,0.0,18.459999999999653
0.0,17.449999999999672,0.0,18.479999999999652
0.0,17.469999999999672,0.0,18.499999999999652
0.0,17.48999999999967,0.0,18.51999999999965
0.0,17.50999999999967,0.0,18.53999999999965
0.0,17.52999999999967,0.0,18.55999999999965
0.0,17.54999999999967,0.0,18.57999999999965
0.0,17.56999999999967,0.0,18.59999999999965
0.0,17.58999999999967,0.0,18.61999999999965
0.0,17.60999999999967,0.0,18.63999999999965
0.0,17.62999999999967,0.0,18.65999999999965
0.0,17.649999999999668,0.0,18.679999999999648
0.0,17.669999999999668,0.0,18.699999999999648
0.0,17.689999999999667,0.0,18.719999999999647
0.0,17.709999999999667,0.0,18.739999999999647
0.0,17.729999999999666,0.0,18.759999999999646
0.0,17.749999999999666,0.0,18.779999999999646
0.0,17.769999999999666,0.0,18.799999999999645
0.0,17.789999999999665,0.0,18.819999999999645
0.0,17.809999999999665,0.0,18.839999999999645
0.0,17.829999999999664,0.0,18.859999999999644
0.0,17.849999999999664,0.0,18.879999999999644
0.0,17.869999999999663,0.0,18.899999999999643
0.0,17.889999999999663,0.0,18.919999999999643
0.0,17.909999999999663,0.0,18.939999999999642
0.0,17.929999999999662,0.0,18.959999999999642
0.0,17.949999999999662,0.0,18.97999999999964
0.0,17.96999999999966,0.0,18.99999999999964
0.0,17.98999999999966,0.0,19.01999999999964
0.0,18.00999999999966,0.0,19.03999999999964
0.0,18.02999999999966,0.0,19.05999999999964
0.0,18.04999999999966,0.0,19.07999999999964
0.0,18.06999999999966,0.0,19.09999999999964
0.0,18.08999999999966,0.0,19.11999999999964
0.0,18.10999999999966,0.0,19.139999999999638
0.0,18.129999999999658,0.0,19.159999999999638
0.0,18.149999999999658,0.0,19.179999999999637
0.0,18.169999999999657,0.0,19.199999999999637
0.0,18.189999999999657,0.0,19.219999999999636
0.0,18.209999999999656,0.0,19.239999999999636
0.0,18.229999999999656,0.0,19.259999999999636
0.0,18.249999999999655,0.0,19.279999999999635
0.0,18.269999999999655,0.0,19.299999999999635
0.0,18.289999999999655,0.0,19.319999999999634
0.0,18.309999999999654,0.0,19.339999999999634
0.0,18.329999999999654,0.0,19.359999999999634
0.0,18.349999999999653,0.0,19.379999999999633
0.0,18.369999999999653,0.0,19.399999999999633
0.0,18.389999999999652,0.0,19.419999999999632
0.0,18.409999999999652,0.0,19.439999999999632
0.0,18.42999999999965,0.0,19.45999999999963
0.0,18.44999999999965,0.0,19.47999999999963
0.0,18.46999999999965,0.0,19.49999999999963
0.0,18.48999999999965,0.0,19.51999999999963
0.0,18.50999999999965,0.0,19.53999999999963
0.0,18.52999999999965,0.0,19.55999999999963
0.0,18.54999999999965,0.0,19.57999999999963
0.0,18.56999999999965,0.0,19.59999999999963
0.0,18.589999999999648,0.0,19.619999999999628
0.0,18.609999999999648,0.0,19.639999999999628
0.0,18.629999999999647,0.0,19.659999999999627
0.0,18.649999999999647,0.0,19.679999999999627
0.0,18.669999999999646,0.0,19.699999999999626
0.0,18.689999999999646,0.0,19.719999999999626
0.0,18.709999999999646,0.0,19.739999999999625
0.0,18.729999999999645,0.0,19.759999999999625
0.0,18.749999999999645,0.0,19.779999999999625
0.0,18.769999999999644,0.0,19.799999999999624
0.0,18.789999999999644,0.0,19.819999999999624
0.0,18.809999999999643,0.0,19.839999999999623
0.0,18.829999999999643,0.0,19.859999999999623
0.0,18.849999999999643,0.0,19.879999999999622
0.0,18.869999999999642,0.0,19.899999999999622
0.0,18.88999999999964,0.0,19.91999999999962
0.0,18.90999999999964,0.0,19.93999999999962
0.0,18.92999999999964,0.0,19.95999999999962
0.0,18.94999999999964,0.0,19.97999999999962
0.0,18.96999999999964,0.0,19.99999999999962
0.0,18.98999999999964,0.0,20.01999999999962
0.0,19.00999999999964,0.0,20.03999999999962
0.0,19.02999999999964,0.0,20.05999999999962
0.0,19.04999999999964,0.0,20.079999999999618
0.0,19.069999999999638,0.0,20.099999999999618
0.0,19.089999999999637,0.0,20.119999999999617
0.0,19.109999999999637,0.0,20.139999999999617
0.0,19.129999999999637,0.0,20.159999999999616
0.0,19.149999999999636,0.0,20.179999999999616
0.0,19.169999999999636,0.0,20.199999999999616
0.0,19.189999999999635,0.0,20.219999999999615
0.0,19.209999999999635,0.0,20.239999999999615
0.0,19.229999999999634,0.01,20.259999999999614
0.0,19.249999999999634,0.02,20.279999999999614
0.0,19.269999999999634,0.03,20.299999999999613
0.0,19.289999999999633,0.04,20.319999999999613
0.0,19.309999999999633,0.05,20.339999999999613
0.0,19.329999999999632,0.060000000000000005,20.359999999999612
0.0,19.349999999999632,0.07,20.37999999999961
0.0,19.36999999999963,0.08,20.39999999999961
0.0,19.38999999999963,0.09,20.41999999999961
0.0,19.40999999999963,0.09999999999999999,20.43999999999961
0.0,19.42999999999963,0.10999999999999999,20.45999999999961
0.0,19.44999999999963,0.11999999999999998,20.47999999999961
0.01,19.46999999999963,0.12999999999999998,20.49999999999961
0.02,19.48999999999963,0.13999999999999999,20.51999999999961
0.03,19.50999999999963,0.15,20.53999999999961
0.04,19.529999999999628,0.16,20.559999999999608
0.05,19.549999999999628,0.17,20.579999999999607
0.060000000000000005,19.569999999999627,0.18000000000000002,20.599999999999607
0.07,19.589999999999627,0.19000000000000003,20.619999999999607
0.08,19.609999999999626,0.20000000000000004,20.639999999999606
0.09,19.629999999999626,0.21000000000000005,20.659999999999606
0.09999999999999999,19.649999999999626,0.22000000000000006,20.679999999999605
0.10999999999999999,19.669999999999625,0.23000000000000007,20.699999999999605
0.11999999999999998,19.689999999999625,0.24000000000000007,20.719999999999605
0.12999999999999998,19.709999999999624,0.25000000000000006,20.739999999999604
0.13999999999999999,19.729999999999624,0.26000000000000006,20.759999999999604
0.15,19.749999999999623,0.2700000000000001,20.779999999999603
0.16,19.769999999999623,0.2800000000000001,20.799999999999603
0.17,19.789999999999623,0.2900000000000001,20.819999999999602
0.18000000000000002,19.809999999999622,0.3000000000000001,20.839999999999602
0.19000000000000003,19.82999999999962,0.3100000000000001,20.8599999999996
0.20000000000000004,19.84999999999962,0.3200000000000001,20.8799999999996
0.21000000000000005,19.86999999999962,0.3300000000000001,20.8999999999996
0.22000000000000006,19.88999999999962,0.34000000000000014,20.9199999999996
0.23000000000000007,19.90999999999962,0.35000000000000014,20.9399999999996
0.24000000000000007,19.92999999999962,0.36000000000000015,20.9599999999996
0.25000000000000006,19.94999999999962,0.37000000000000016,20.9799999999996
0.26000000000000006,19.96999999999962,0.38000000000000017,20.9999999999996
0.2700000000000001,19.98999999999962,0.3900000000000002,21.019999999999598
0.2800000000000001,20.009999999999618,0.4000000000000002,21.039999999999598
0.2900000000000001,20.029999999999617,0.4100000000000002,21.059999999999597
0.3000000000000001,20.049999999999617,0.4200000000000002,21.079999999999597
0.3100000000000001,20.069999999999617,0.4300000000000002,21.099999999999596
0.3200000000000001,20.089999999999616,0.4400000000000002,21.119999999999596
0.3300000000000001,20.109999999999616,0.45000000000000023,21.139999999999596
0.34000000000000014,20.129999999999615,0.46000000000000024,21.159999999999595
0.35000000000000014,20.149999999999615,0.47000000000000025,21.179999999999595
0.36000000000000015,20.169999999999614,0.48000000000000026,21.199999999999594
0.37000000000000016,20.189999999999614,0.49000000000000027,21.219999999999594
0.38000000000000017,20.209999999999614,0.5000000000000002,21.239999999999593
0.3900000000000002,20.229999999999613,0.5100000000000002,21.259999999999593
0.4000000000000002,20.249999999999613,0.5200000000000002,21.279999999999593
0.4100000000000002,20.269999999999612,0.5300000000000002,21.299999999999592
0.4200000000000002,20.289999999999612,0.5400000000000003,21.31999999999959
0.4300000000000002,20.30999999999961,0.5500000000000003,21.33999999999959
0.4400000000000002,20.32999999999961,0.5600000000000003,21.35999999999959
0.45000000000000023,20.34999999999961,0.5700000000000003,21.37999999999959
0.46000000000000024,20.36999999999961,0.5800000000000003,21.39999999999959
0.47000000000000025,20.38999999999961,0.5900000000000003,21.41999999999959
0.48000000000000026,20.40999999999961,0.6000000000000003,21.43999999999959
0.49000000000000027,20.42999999999961,0.6100000000000003,21.45999999999959
0.5000000000000002,20.44999999999961,0.6200000000000003,21.47999999999959
0.5100000000000002,20.469999999999608,0.6300000000000003,21.499999999999588
0.5200000000000002,20.489999999999608,0.6400000000000003,21.519999999999587
0.5300000000000002,20.509999999999607,0.6500000000000004,21.539999999999587
0.5400000000000003,20.529999999999607,0.6600000000000004,21.559999999999587
0.5500000000000003,20.549999999999606,0.6700000000000004,21.579999999999586
0.5600000000000003,20.569999999999606,0.6800000000000004,21.599999999999586
0.5700000000000003,20.589999999999606,0.6900000000000004,21.619999999999585
0.5800000000000003,20.609999999999605,0.7000000000000004,21.639999999999585
0.5900000000000003,20.629999999999605,0.7100000000000004,21.659999999999584
0.6000000000000003,20.649999999999604,0.7200000000000004,21.679999999999584
0.6100000000000003,20.669999999999604,0.7300000000000004,21.699999999999584
0.6200000000000003,20.689999999999603,0.7400000000000004,21.719999999999583
0.6300000000000003,20.709999999999603,0.7500000000000004,21.739999999999583
0.6400000000000003,20.729999999999603,0.7600000000000005,21.759999999999582
0.6500000000000004,20.749999999999602,0.7700000000000005,21.779999999999582
0.6600000000000004,20.7699999999996,0.7800000000000005,21.79999999999958
0.6700000000000004,20.7899999999996,0.7900000000000005,21.81999999999958
0.6800000000000004,20.8099999999996,0.8000000000000005,21.83999999999958
0.6900000000000004,20.8299999999996,0.8100000000000005,21.85999999999958
0.7000000000000004,20.8499999999996,0.8200000000000005,21.87999999999958
0.7100000000000004,20.8699999999996,0.8300000000000005,21.89999999999958
0.7200000000000004,20.8899999999996,0.8400000000000005,21.91999999999958
0.7300000000000004,20.9099999999996,0.8500000000000005,21.93999999999958
0.7400000000000004,20.9299999999996,0.8600000000000005,21.959999999999578
0.7500000000000004,20.949999999999598,0.8700000000000006,21.979999999999578
0.7600000000000005,20.969999999999597,0.8800000000000006,21.999999999999577
0.7700000000000005,20.989999999999597,0.8900000000000006,22.019999999999577
0.7800000000000005,21.009999999999597,0.9000000000000006,22.039999999999576
0.7900000000000005,21.029999999999596,0.9100000000000006,22.059999999999576
0.8000000000000005,21.049999999999596,0.9200000000000006,22.079999999999576
0.8100000000000005,21.069999999999595,0.9300000000000006,22.099999999999575
0.8200000000000005,21.089999999999595,0.9400000000000006,22.119999999999575
0.8300000000000005,21.109999999999594,0.9500000000000006,22.139999999999574
0.8400000000000005,21.129999999999594,0.9600000000000006,22.159999999999574
0.8500000000000005,21.149999999999594,0.9700000000000006,22.179999999999573
0.8600000000000005,21.169999999999593,0.9800000000000006,22.199999999999573
0.8700000000000006,21.189999999999593,0.9900000000000007,22.219999999999573
0.8800000000000006,21.209999999999592,1.0000000000000007,22.239999999999572
0.8900000000000006,21.229999999999592,1.0100000000000007,22.25999999999957
0.9000000000000006,21.24999999999959,1.0200000000000007,22.27999999999957
0.9100000000000006,21.26999999999959,1.0300000000000007,22.29999999999957
0.9200000000000006,21.28999999999959,1.0400000000000007,22.31999999999957
0.9300000000000006,21.30999999999959,1.0500000000000007,22.33999999999957
0.9400000000000006,21.32999999999959,1.0600000000000007,22.35999999999957
0.9500000000000006,21.34999999999959,1.0700000000000007,22.37999999999957
0.9600000000000006,21.36999999999959,1.0800000000000007,22.39999999999957
0.9700000000000006,21.38999999999959,1.0900000000000007,22.41999999999957
0.9800000000000006,21.409999999999588,1.1000000000000008,22.439999999999568
0.9900000000000007,21.429999999999588,1.1100000000000008,22.459999999999567
1.0000000000000007,21.449999999999587,1.1200000000000008,22.479999999999567
1.0100000000000007,21.469999999999587,1.1300000000000008,22.499999999999567
1.0200000000000007,21.489999999999586,1.1400000000000008,22.519999999999566
1.0300000000000007,21.509999999999586,1.1500000000000008,22.539999999999566
1.0400000000000007,21.529999999999585,1.1600000000000008,22.559999999999565
1.0500000000000007,21.549999999999585,1.1700000000000008,22.579999999999565
1.0600000000000007,21.569999999999585,1.1800000000000008,22.599999999999564
1.0700000000000007,21.589999999999584,1.1900000000000008,22.619999999999564
1.0800000000000007,21.609999999999584,1.2000000000000008,22.639999999999564
1.0900000000000007,21.629999999999583,1.2100000000000009,22.659999999999563
1.1000000000000008,21.649999999999583,1.2200000000000009,22.679999999999563
1.1100000000000008,21.669999999999582,1.2300000000000009,22.699999999999562
1.1200000000000008,21.689999999999582,1.2400000000000009,22.719999999999562
1.1300000000000008,21.70999999999958,1.2500000000000009,22.73999999999956
1.1400000000000008,21.72999999999958,1.260000000000001,22.75999999999956
1.1500000000000008,21.74999999999958,1.270000000000001,22.77999999999956
1.1600000000000008,21.76999999999958,1.280000000000001,22.79999999999956
1.1700000000000008,21.78999999999958,1.290000000000001,22.81999999999956
1.1800000000000008,21.80999999999958,1.300000000000001,22.83999999999956
1.1900000000000008,21.82999999999958,1.310000000000001,22.85999999999956
1.2000000000000008,21.84999999999958,1.320000000000001,22.87999999999956
1.2100000000000009,21.869999999999578,1.330000000000001,22.899999999999558
1.2200000000000009,21.889999999999578,1.340000000000001,22.919999999999558
1.2300000000000009,21.909999999999577,1.350000000000001,22.939999999999557
1.2400000000000009,21.929999999999577,1.360000000000001,22.959999999999557
1.2500000000000009,21.949999999999577,1.370000000000001,22.979999999999556
1.260000000000001,21.969999999999576,1.380000000000001,22.999999999999556
