virtual-best-runtime,Tool,cvc5-runtime,z3-runtime,z3strRE-runtime,z3str4-runtime,ostrich-runtime
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.93
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.94
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.95
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.96
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.97
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.98
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,1.99
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
0.0,0.01,0.0,0.01,0.0,0.0,2.0
